instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,4,9,False,"[1, 4, 5, 7, 8, 15, 21, 39, 40, 42, 49, 50]",13,5,81.72579233956907,R$255,9,107142953,1220.5,Real Bed,10,10,92,16361278,https://www.airbnb.com.br/rooms/16361278,10,1.0,Entire home/apt
False,9,2,9,False,"[2, 4, 8, 16, 17, 18, 19, 31, 32, 33]",97,5,30.44686381278063,R$95,10,3962758,513.0,Real Bed,10,9,94,1174007,https://www.airbnb.com.br/rooms/1174007,9,1.0,Private room
True,10,4,10,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 40, 42, 44, 45, 46, 47]",4,4,76.91839279018265,R$240,10,88308083,2987.5,Real Bed,10,10,100,14382829,https://www.airbnb.com.br/rooms/14382829,10,1.0,Entire home/apt
True,10,4,9,False,"[1, 2, 3, 4, 5, 8, 9, 14, 21, 28, 33, 40, 43, 44, 45, 46, 47, 57]",30,5,42.67190108653328,R$133,9,525976,122.0,Real Bed,9,10,96,99971,https://www.airbnb.com.br/rooms/99971,9,1.0,Entire home/apt
False,10,3,10,True,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 40, 44, 45, 50]",10,5,66.98310038811739,R$209,10,14629690,1437.0,Real Bed,10,10,100,15745896,https://www.airbnb.com.br/rooms/15745896,10,1.0,Entire home/apt
True,9,4,9,False,"[1, 2, 4, 5, 6, 8, 12, 14, 21, 25, 28, 30, 31, 33, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47]",47,5,35.0,R$109,9,53983137,1039.0,Real Bed,9,10,94,10628468,https://www.airbnb.com.br/rooms/10628468,10,1.0,Private room
True,10,4,10,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 40, 41, 44, 46, 47, 57]",4,4,57.68879459263699,R$180,10,16375637,103.0,Real Bed,10,10,100,17072181,https://www.airbnb.com.br/rooms/17072181,10,1.0,Entire home/apt
True,10,2,10,True,"[1, 2, 3, 4, 8, 14, 21, 33, 34, 39, 40, 43, 44, 45, 46, 47, 49, 50]",42,5,86.53319188895549,R$270,9,10929638,72.0,Real Bed,10,10,94,6956508,https://www.airbnb.com.br/rooms/6956508,10,1.0,Private room
False,10,4,10,True,"[1, 3, 4, 5, 8, 11, 12, 21, 31, 32, 38, 39, 40, 43, 44, 47]",23,4,52.88139504325057,R$165,9,51725025,258.5,Real Bed,10,10,96,11012325,https://www.airbnb.com.br/rooms/11012325,10,1.0,Entire home/apt
True,10,4,9,False,"[1, 2, 3, 4, 5, 6, 8, 14, 21, 28, 31, 32, 40, 43, 51, 54]",32,3,80.12332582310692,R$250,9,15967594,940.0,Real Bed,10,10,94,6571310,https://www.airbnb.com.br/rooms/6571310,10,1.0,Entire home/apt
False,10,2,9,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 33, 39, 40, 41, 49, 50]",95,5,32.04933032924277,R$100,10,19138346,6414.0,Real Bed,10,10,96,3976774,https://www.airbnb.com.br/rooms/3976774,10,1.0,Entire home/apt
False,9,2,9,False,"[1, 2, 3, 4, 5, 6, 14, 21, 33, 40, 44, 46, 47, 49, 50]",68,5,38.779689698383756,R$121,9,5448466,1779.0,Real Bed,10,9,92,5350028,https://www.airbnb.com.br/rooms/5350028,10,1.0,Entire home/apt
True,10,3,9,False,"[2, 4, 5, 8, 14, 21, 28, 33, 40, 44, 46, 49, 50]",19,5,41.6641294280156,R$130,9,39511203,246.5,Real Bed,10,10,97,7541427,https://www.airbnb.com.br/rooms/7541427,10,1.0,Entire home/apt
True,,4,,False,"[1, 3, 4, 5, 8, 9, 14, 21, 28, 31, 33, 40, 41, 44, 45, 46, 47, 51, 52]",0,5,35.254263362167045,R$110,,47804636,315.0,Real Bed,,,,17607496,https://www.airbnb.com.br/rooms/17607496,,1.0,Entire home/apt
True,10,3,9,True,"[1, 2, 3, 4, 5, 8, 21, 28, 31, 40]",32,5,54.48386155971271,R$170,10,9365676,60.0,Real Bed,10,10,97,4501263,https://www.airbnb.com.br/rooms/4501263,10,1.0,Entire home/apt
True,10,4,9,False,"[1, 2, 3, 4, 5, 8, 11, 14, 21, 28, 31, 40, 41, 43, 44, 45, 46]",17,5,63.77816735519311,R$199,10,2537111,479.5,Real Bed,10,10,94,15232131,https://www.airbnb.com.br/rooms/15232131,10,1.0,Entire home/apt
False,10,4,9,False,"[3, 4, 5, 8, 9, 28, 31, 33, 39, 40, 41, 44, 45, 46, 50]",9,5,57.0,R$178,10,2799967,403.5,Real Bed,10,10,98,2986483,https://www.airbnb.com.br/rooms/2986483,10,1.0,Entire home/apt
True,10,2,10,False,"[4, 5, 8, 33]",6,3,76.0,R$237,9,80702659,708.0,Real Bed,10,10,100,13762698,https://www.airbnb.com.br/rooms/13762698,10,1.0,Entire home/apt
False,10,2,10,False,"[4, 5, 8, 11, 12, 31, 33]",18,3,10.896772311942541,R$34,9,44836673,433.0,Real Bed,10,10,96,13957693,https://www.airbnb.com.br/rooms/13957693,9,1.0,Private room
True,10,4,10,True,"[1, 2, 4, 5, 8, 28, 33, 37, 39, 40, 41, 42, 44, 45, 46, 47, 49, 50]",20,4,27.241930779856354,R$85,10,59638323,87.0,Real Bed,10,10,100,11508481,https://www.airbnb.com.br/rooms/11508481,9,1.0,Private room
True,10,4,10,False,"[1, 2, 4, 5, 8, 14, 21, 28, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47, 49, 50]",13,5,60.89372762556126,R$190,10,9450204,772.5,Real Bed,10,10,100,1802902,https://www.airbnb.com.br/rooms/1802902,10,1.0,Entire home/apt
True,10,3,9,False,"[1, 2, 4, 5, 6, 8, 11, 14, 17, 18, 21, 28, 31, 33, 41, 43, 44, 45, 46]",30,5,30.44686381278063,R$95,9,9757861,2768.5,Real Bed,10,10,94,9485328,https://www.airbnb.com.br/rooms/9485328,9,1.0,Private room
False,10,2,10,True,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 35, 36, 40, 41, 43, 44, 45, 46, 47, 50, 51, 55]",30,4,38.459196395091325,R$120,10,474000,2067.5,Real Bed,10,10,97,1847188,https://www.airbnb.com.br/rooms/1847188,9,1.0,Entire home/apt
True,10,2,9,False,"[1, 3, 4, 5, 7, 8, 9, 21, 33, 35, 36, 40, 41, 44, 45, 46, 47, 49, 51, 55]",5,5,86.53319188895549,R$270,10,111551444,1089.0,Real Bed,10,10,100,17040437,https://www.airbnb.com.br/rooms/17040437,10,1.0,Entire home/apt
True,9,2,9,False,"[2, 4, 8, 9, 32, 33, 34, 40, 41, 43, 44, 46, 47, 49, 50]",9,5,28.803533233409965,R$90,9,23713546,919.0,Real Bed,9,10,96,16238919,https://www.airbnb.com.br/rooms/16238919,10,1.0,Shared room
True,10,4,10,False,"[1, 3, 4, 5, 8, 11, 14, 21, 28, 31, 40, 44, 46, 47]",1,4,80.12332582310692,R$250,10,107361442,2136.0,Real Bed,10,10,100,16389473,https://www.airbnb.com.br/rooms/16389473,10,1.0,Entire home/apt
False,10,2,9,True,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 34, 40, 41, 44, 45, 46]",171,5,41.343636124723176,R$129,10,5473490,653.0,Real Bed,10,10,97,996260,https://www.airbnb.com.br/rooms/996260,10,1.0,Private room
False,10,2,9,True,"[1, 3, 4, 5, 7, 8, 9, 11, 12, 15, 16, 21, 31, 33, 34, 39, 40, 41]",20,3,33.65179684570491,R$105,9,14281550,856.0,Real Bed,10,10,96,2792362,https://www.airbnb.com.br/rooms/2792362,10,1.0,Private room
