instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,,2,,False,"[1, 4, 8, 31, 33, 39, 40, 42, 45, 46]",0,3,12.819732131697108,R$40,,120899335,8745.5,Real Bed,,,,17730632,https://www.airbnb.com.br/rooms/17730632,,1.0,Private room
True,10,2,10,False,"[1, 2, 3, 4, 5, 6, 8, 11, 31, 33, 39, 40, 43, 44, 45, 46, 47]",14,3,25.959957566686644,R$81,9,51642759,439.5,Real Bed,9,10,92,10063552,https://www.airbnb.com.br/rooms/10063552,9,1.0,Entire home/apt
True,,2,,False,"[2, 4, 5, 8, 9, 21, 39, 40, 41, 42, 44, 47, 49, 50]",0,3,38.459196395091325,R$120,,107448454,2567.0,Real Bed,,,,17525503,https://www.airbnb.com.br/rooms/17525503,,0.8569999933242798,Entire home/apt
True,,1,,False,"[4, 8, 33, 40, 42, 45, 46, 47, 49]",0,3,9.935292402065258,R$31,,121556845,,Real Bed,,,,17792634,https://www.airbnb.com.br/rooms/17792634,,,Private room
False,10,2,10,False,"[1, 2, 3, 4, 8, 16, 17, 18, 27, 28, 30, 33, 34, 40, 41, 43, 44, 45, 46, 47, 49, 50]",2,3,24.036997746932077,R$75,10,1525914,367.0,Pull-out Sofa,10,10,100,14649515,https://www.airbnb.com.br/rooms/14649515,10,1.0,Private room
True,,2,,False,"[1, 3, 4, 5, 8, 9, 31]",0,3,32.04933032924277,R$100,,108228379,891.0,Real Bed,,,,16922672,https://www.airbnb.com.br/rooms/16922672,,0.9089999794960022,Entire home/apt
True,9,2,8,False,"[1, 3, 4, 8, 21, 39, 40]",12,5,24.357491050224507,R$76,9,15830159,662.5,Real Bed,9,10,82,3124048,https://www.airbnb.com.br/rooms/3124048,9,1.0,Entire home/apt
True,,4,,False,"[1, 4, 8, 9, 12, 31, 40, 47]",0,3,16.024665164621386,R$50,,65274347,2566.0,Real Bed,,,,15781696,https://www.airbnb.com.br/rooms/15781696,,0.800000011920929,Entire home/apt
True,,2,,False,"[1, 4, 8, 12, 16, 32, 33, 44, 45, 49]",0,3,10.896772311942541,R$34,,123187975,,Real Bed,,,,17952720,https://www.airbnb.com.br/rooms/17952720,,,Shared room
True,,1,,False,"[4, 8, 33, 34, 40, 44, 49, 56]",0,3,15.704171861328957,R$49,,110457677,6645.0,Real Bed,,,,16685871,https://www.airbnb.com.br/rooms/16685871,,1.0,Private room
False,10,3,10,False,"[1, 3, 4, 8, 14, 17, 19, 28, 33, 40, 45, 46, 50]",19,4,20.0,R$62,9,53672405,2320.5,Real Bed,10,10,91,10421103,https://www.airbnb.com.br/rooms/10421103,9,1.0,Private room
True,10,1,10,False,"[1, 4, 9, 16, 39, 40, 42, 44, 45, 47, 49]",1,3,24.99847765680936,R$78,10,89151075,1.0,Real Bed,10,10,100,15998566,https://www.airbnb.com.br/rooms/15998566,10,1.0,Private room
True,10,3,10,False,"[1, 4, 5, 8, 9, 11, 33, 40, 42, 44, 47, 49, 50]",1,3,22.43453123046994,R$70,10,46771809,0.0,Real Bed,10,10,100,17183952,https://www.airbnb.com.br/rooms/17183952,10,1.0,Private room
True,10,2,9,True,"[3, 4, 8, 28, 37, 39, 40, 41, 44, 47, 49, 50]",3,5,24.036997746932077,R$75,10,2099711,1720.0,Futon,9,10,93,7105358,https://www.airbnb.com.br/rooms/7105358,10,1.0,Entire home/apt
True,,3,,False,"[1, 2, 3, 4, 5, 8, 9, 27, 28, 31, 33, 34, 40, 41, 44, 57]",0,3,48.07399549386415,R$150,,105786332,786.5,Real Bed,,,,16337253,https://www.airbnb.com.br/rooms/16337253,,0.8999999761581421,Entire home/apt
True,,1,,False,"[1, 4, 8, 11, 33, 40, 42, 45, 46, 47, 49, 50]",0,3,22.43453123046994,R$70,,113884525,,Real Bed,,,,16998050,https://www.airbnb.com.br/rooms/16998050,,,Entire home/apt
