instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,4,10,False,"[2, 4, 8, 11, 12, 31, 32, 40, 50]",1,5,25.30194184396709,R$79,10,107370496,8531.0,Real Bed,10,10,100,16390891,https://www.airbnb.com.br/rooms/16390891,10,1.0,Private room
True,10,4,10,False,"[1, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31, 44, 47]",1,5,64.05554897206858,R$200,10,4891603,23191.0,Real Bed,10,10,100,910805,https://www.airbnb.com.br/rooms/910805,10,1.0,Entire home/apt
True,10,2,9,False,"[2, 3, 4, 8, 14, 21, 28, 33, 39, 40, 41]",2,4,48.041661729051434,R$150,10,11180820,86400.0,Real Bed,10,8,90,2192542,https://www.airbnb.com.br/rooms/2192542,8,0.5,Private room
True,,3,,False,"[4, 8, 9, 33, 39, 40, 42, 45, 46, 49, 50]",0,3,22.09916439536366,R$69,,43341780,,Real Bed,,,,17004301,https://www.airbnb.com.br/rooms/17004301,,,Private room
False,10,5,10,False,"[1, 4, 6, 7, 8, 9, 12, 14, 21, 28, 31, 42, 47]",4,5,25.62221958882743,R$80,10,106270235,1644.0,Real Bed,10,9,100,16253516,https://www.airbnb.com.br/rooms/16253516,9,0.8999999761581421,Entire home/apt
False,10,1,10,False,"[2, 4, 8, 9, 12, 17, 19, 32, 33, 38, 40]",5,3,15.053054008436115,R$47,10,45799168,43815.5,Real Bed,10,10,100,8727469,https://www.airbnb.com.br/rooms/8727469,10,0.699999988079071,Private room
True,10,2,10,False,"[4, 8, 9, 11, 12, 32, 33, 34, 42, 44, 46]",2,4,14.41249851871543,R$45,10,98879372,32130.5,Real Bed,9,10,90,16264273,https://www.airbnb.com.br/rooms/16264273,9,0.8999999761581421,Private room
True,,3,,False,"[4, 8, 33, 40, 45, 46, 47, 50, 56]",0,3,23.700553119665372,R$74,,23871698,4632.5,Real Bed,,,,16859795,https://www.airbnb.com.br/rooms/16859795,,1.0,Private room
True,10,3,10,False,"[1, 4, 8, 9, 21, 33, 40, 42, 44, 45, 46, 47]",2,3,25.62221958882743,R$80,10,33759526,455.0,Real Bed,10,10,100,16329695,https://www.airbnb.com.br/rooms/16329695,10,1.0,Private room
True,,2,,False,"[3, 4, 8, 12, 14, 17, 19, 21, 28, 31, 33, 37, 39, 40, 41, 42, 43, 44, 46, 47, 57]",0,3,22.419442140224003,R$70,,19475479,12392.0,Real Bed,,,,15312971,https://www.airbnb.com.br/rooms/15312971,,0.9639999866485596,Private room
False,10,3,10,False,"[2, 3, 4, 6, 8, 11, 16, 21, 28, 31, 33, 37, 39]",5,5,80.06943621508572,R$250,10,5418352,,Real Bed,10,10,98,2926065,https://www.airbnb.com.br/rooms/2926065,9,,Shared room
False,10,4,10,False,"[1, 3, 4, 6, 7, 8, 9, 12, 21, 31, 32, 33, 40, 41, 44, 46, 47]",6,3,32.02777448603429,R$100,10,103441610,941.5,Real Bed,10,10,100,15937848,https://www.airbnb.com.br/rooms/15937848,10,1.0,Entire home/apt
False,10,3,10,False,"[1, 5, 7, 8, 9, 11, 14, 15, 21, 28, 31]",1,4,78.468047490784,R$245,10,3448305,,Real Bed,10,10,100,8754125,https://www.airbnb.com.br/rooms/8754125,10,,Entire home/apt
True,10,2,8,False,"[1, 4, 5, 7, 8, 15, 16, 21, 31, 39, 40, 42, 44, 45, 47]",1,3,60.21221603374446,R$188,10,102347411,47919.0,Real Bed,10,10,100,15812973,https://www.airbnb.com.br/rooms/15812973,10,0.777999997138977,Entire home/apt
