instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,6,10,False,"[1, 5, 6, 8, 9, 11, 12, 14, 28, 31, 32, 38, 39, 42, 43, 47, 51, 55]",5,3,58.00928789592941,R$181,10,108613668,111.5,Real Bed,10,10,96,16519577,https://www.airbnb.com.br/rooms/16519577,10,1.0,Entire home/apt
False,10,3,10,False,"[5, 7, 8, 9, 11, 12, 16, 17, 31, 33, 37, 40, 41]",1,3,40.0,R$125,10,81914289,21848.0,Real Bed,8,8,80,17385000,https://www.airbnb.com.br/rooms/17385000,10,1.0,Private room
True,10,5,10,False,"[5, 8, 9, 11, 31, 33, 40, 46]",1,5,96.1479909877283,R$300,10,114004862,0.0,Real Bed,10,10,100,17018321,https://www.airbnb.com.br/rooms/17018321,10,1.0,Entire home/apt
True,,2,,False,"[1, 2, 4, 5, 7, 8, 9, 14, 15, 16, 21, 28, 30, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",0,3,112.1726561523497,R$350,,93866232,,Real Bed,,,,16350690,https://www.airbnb.com.br/rooms/16350690,,,Private room
True,,4,,False,"[1, 4, 7, 8, 9, 15, 21, 35, 39, 40, 42, 46, 47]",0,3,80.12332582310692,R$250,,67487286,24751.0,Real Bed,,,,17173316,https://www.airbnb.com.br/rooms/17173316,,1.0,Entire home/apt
True,,4,,False,"[1, 4, 5, 6, 7, 8, 9, 14, 15, 21, 25, 28, 31, 33, 34, 40, 43, 44, 46]",0,3,500.0,R$1560,,84971665,22118.0,Real Bed,,,,16663257,https://www.airbnb.com.br/rooms/16663257,,1.0,Entire home/apt
True,,3,,False,"[1, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 33, 40, 44, 46, 49, 50]",0,4,64.09866065848554,R$200,,114182640,2447.0,Real Bed,,,,17023931,https://www.airbnb.com.br/rooms/17023931,,1.0,Entire home/apt
False,,1,,False,"[1, 4, 8, 9, 12, 33, 40, 41, 42, 44, 45, 46, 47, 49, 50]",0,3,50.0,R$156,,77735818,,Real Bed,,,,16003244,https://www.airbnb.com.br/rooms/16003244,,,Private room
True,8,2,10,False,"[3, 4, 8, 9, 14, 28, 31, 37, 39, 40, 41, 42, 44, 49]",1,3,16.024665164621386,R$50,10,33782494,3079.0,Real Bed,8,10,100,17222858,https://www.airbnb.com.br/rooms/17222858,10,1.0,Private room
False,,4,,False,[31],0,3,48.07399549386415,R$150,,103189923,3139.0,Real Bed,,,,15987864,https://www.airbnb.com.br/rooms/15987864,,1.0,Entire home/apt
True,10,4,10,False,"[1, 3, 4, 8, 11, 12, 14, 21, 31, 33, 39, 40, 41, 44, 45, 46, 47, 51, 55, 57]",8,5,20.8320647140078,R$65,10,106261021,152.0,Real Bed,10,10,100,16251341,https://www.airbnb.com.br/rooms/16251341,9,1.0,Entire home/apt
True,10,3,8,False,"[3, 4, 8, 31]",10,5,25.639464263394217,R$80,9,1605672,1923.5,Real Bed,9,10,88,847537,https://www.airbnb.com.br/rooms/847537,8,1.0,Private room
False,10,3,10,False,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 17, 18, 21, 28, 33, 37, 39, 40, 42, 43, 44, 46, 49, 50]",3,5,27.241930779856354,R$85,10,62908476,910.0,Real Bed,10,10,100,16532422,https://www.airbnb.com.br/rooms/16532422,9,1.0,Private room
True,10,3,10,False,"[1, 5, 7, 8, 9, 15, 21, 31, 35, 37, 39, 40, 41, 45, 46, 47, 57]",2,3,41.6641294280156,R$130,10,108567478,793.0,Real Bed,10,10,90,17617227,https://www.airbnb.com.br/rooms/17617227,10,1.0,Entire home/apt
True,10,3,10,True,"[3, 4, 8, 11, 17, 33, 40, 41, 42, 43, 44, 46, 47, 49, 50]",10,4,19.870584804130516,R$62,10,24447433,495.0,Real Bed,10,10,98,14858779,https://www.airbnb.com.br/rooms/14858779,10,1.0,Private room
